FCLTY_ID,FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,SEARCH_MT,SEARCH_CO,RANK_CO,FILE_NM,BASE_DE
"KC594PO23N000000858","정월대보름 달맞이 행사","128.713758","35.8636","대구광역시","동구","2714011500","서호동","2714074500","안심3.4동","271404226242","대구광역시 동구 안심로50길 25","2024-02-01","70.0","293","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000859","정월대보름 달맞이문화제","128.420644","35.735483","대구광역시","달성군","2771025326","논공읍","2771025300","논공읍","277103007026","대구광역시 달성군 논공읍 비슬로 1169","2024-02-01","90.0","270","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000860","정월대보름 큰잔치","127.0471314","37.66871613","서울","도봉구","1132010600","방학동","1132069000","방학1동","113203109006","서울 도봉구 마들로 656","2024-02-01","28.0","414","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000861","정월대보름 행사","126.863871","37.516601","서울특별시","양천구","1147010100","신정동","1147067000","신정6동","114703114003","서울특별시 양천구 목동서로 363","2024-02-01","43860.0","8","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000862","정월대보름달맞이축제","128.1220602","36.118748","경상북도","김천시","4715010600","남산동","4715053600","평화남산동","471503306005","경상북도 김천시 김천로 200","2024-02-01","2830.0","36","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000863","정월대보름축제","127.7436448","37.849584","강원도","춘천시","4211012300","퇴계동","4211066000","퇴계동","511103218041","강원도 춘천시 퇴계농공로 40","2024-02-01","13670.0","15","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000864","정월대보름행사","128.9312498","35.96656577","경상북도","영천시","4723010800","과전동","4723052000","중앙동","472303018036","경상북도 영천시 천문로 323","2024-02-01","43860.0","8","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000865","정조대왕 능행차 공동재현","126.9074923","37.4510151","서울특별시","금천구","1154510300","시흥동","1154571000","시흥제5동","115453117006","서울특별시 금천구 은행나무로 45","2024-02-01","40.0","344","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000866","제 9회 수월봉 트레일","126.1612544","33.2947595","제주특별자치도","제주시","5011031023","한경면","5011031000","한경면","501103349230","제주특별자치도 제주시 한경면 노을해안로 1013-70","2024-02-01","18.0","467","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000867","제10회 무궁화축제","127.9040277","37.70765301","강원도","홍천군","4272025028","홍천읍","4272025000","홍천읍","517203225052","강원도 홍천군 홍천읍 홍천로 623-10","2024-02-01","60.0","307","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000868","제11회 마포나루새우젓축제","126.901951","37.5642503","서울특별시","마포구","1144012500","성산동","1144073000","성산제2동","114403113018","서울특별시 마포구 월드컵로 207","2024-02-01","60.0","307","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000869","제11회 삼락벚꽃축제","128.9764729","35.1688207","부산광역시","사상구","2653010400","괘법동","2653062000","괘법동","265302006002","부산광역시 사상구 낙동대로 1218","2024-02-01","410.0","115","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000870","제11회 우도소라축제","126.9517219","33.4926799","제주특별자치도","제주시","5011033021","우도면","5011033000","우도면","501104848460","제주특별자치도 제주시 우도면 우도해안길 67","2024-02-01","120.0","231","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000871","제12회 지리산산청곶감축제","127.8363661","35.27427006","경상남도","산청군","4886036028","시천면","4886036000","시천면","488604835174","경상남도 산청군 시천면 송하중태길 6","2024-02-01","510.0","98","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000872","제13회 영동포도축제","127.7819752","36.1642048","충청북도","영동군","4374025027","영동읍","4374025000","영동읍","437403243040","충청북도 영동군 영동읍 영동황간로 122","2024-02-01","220.0","165","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000873","제14회 광명시평생학습축제","126.8684796","37.4743772","경기도","광명시","4121010200","철산동","4121061000","철산3동","412104361245","경기도 광명시 오리로854번길 10","2024-02-01","15.0","486","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000874","제14회 부산국제매직페스티벌","129.1577913","35.1583123","부산광역시","해운대구","2635010500","우동","2635051000","우제1동","263503133043","부산광역시 해운대구 해운대해변로 236","2024-02-01","360.0","130","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000875","제14회 부산국제어린이청소년영화제","129.1270863","35.17103803","부산광역시","해운대구","2635010500","우동","2635052000","우제2동","263502133002","부산광역시 해운대구 수영강변대로 120","2024-02-01","410.0","115","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000876","제14회 시흥갯골축제","126.7812607","37.38979433","경기도","시흥시","4139013000","장곡동","4139063100","장곡동","413903199013","경기도 시흥시 동서로 287","2024-02-01","290.0","146","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000877","제14회 전국해양스포츠제전","126.6825425","37.32695194","경기도","시흥시","4139013200","정왕동","4139059200","정왕2동","413903351811","경기도 시흥시 거북섬공원로 27","2024-02-01","190.0","177","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000878","제14회 정읍 구절초꽃축제","127.0188952","35.55427272","전라북도","정읍시","4518043023","산내면","4518043000","산내면","521803270062","전라북도 정읍시 산내면 청정로 926-65","2024-02-01","17.0","470","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000879","제15회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-02-01","70.0","293","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000880","제15회 구리한강 유채꽃 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-02-01","64.0","305","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000881","제15회 마곡사신록축제","127.0122348","36.55906839","충청남도","공주시","4415039029","사곡면","4415039000","사곡면","441503251011","충청남도 공주시 사곡면 마곡사로 966","2024-02-01","14.0","495","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000882","제15회 영등포 여의도 봄꽃축제","126.9165501","37.5310813","서울특별시","영등포구","1156011000","여의도동","1156054000","여의동","115602118002","서울특별시 영등포구 의사당대로 1","2024-02-01","450.0","112","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000883","제15회 영산포 홍어축제","126.7140301","34.9996615","전라남도","나주시","4617012300","영산동","4617058000","영산동","461703284049","전라남도 나주시 예향로 3872","2024-02-01","90.0","270","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000884","제15회 영양산나물축제","129.1123668","36.66718111","경상북도","영양군","4776025022","영양읍","4776025000","영양읍","477604751036","경상북도 영양군 영양읍 군청길 37","2024-02-01","410.0","115","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000885","제15회 진안고원 운장산고로쇠축제","127.395513","35.980285","전라북도","진안군","4572040022","주천면","4572040000","주천면","527203273020","전라북도 진안군 주천면 동상주천로 1800","2024-02-01","810.0","76","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000886","제15회 차성문화제","129.2183134","35.2448828","부산광역시","기장군","2671025026","기장읍","2671025000","기장읍","267103140036","부산광역시 기장군 기장읍 읍내로 120","2024-02-01","40.0","344","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000887","제15회 파주개성인삼축제","126.7400657","37.8893177","경기도","파주시","4148025026","문산읍","4148025000","문산읍","414803206068","경기도 파주시 문산읍 임진각로 177","2024-02-01","40.0","344","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000888","제16회 광명시평생학습축제","126.868457","37.474331","경기도","광명시","4121010200","철산동","4121061000","철산3동","412104361245","경기도 광명시 오리로854번길 10","2024-02-01","15.0","486","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000889","제16회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-02-01","70.0","293","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000890","제16회 구리한강 유채꽃 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-02-01","64.0","305","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000891","제16회 마곡사신록축제","127.0122348","36.55906839","충청남도","공주시","4415039029","사곡면","4415039000","사곡면","441503251011","충청남도 공주시 사곡면 마곡사로 966","2024-02-01","14.0","495","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000892","제16회 방선문축제","126.517844","33.452853","제주특별자치도","제주시","5011013400","오등동","5011063000","아라동","501104847030","제주특별자치도 제주시 거북새미길 50-82","2024-02-01","20.0","427","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000893","제16회 추억의 충장축제","126.9230951","35.1461414","광주광역시","동구","2911011800","서석동","2911065500","서남동","291103159007","광주광역시 동구 서남로 1","2024-02-01","30.0","382","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000894","제17회 구리 유채꽃 축제","126.832994","37.63173966","경기도","고양시 덕양구","4128112300","화정동","4128162200","화정2동","412814376365","경기도 고양시 덕양구 화신로260번길 26","2024-02-01","60.0","307","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000895","제17회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-02-01","70.0","293","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000896","제18회 구리 유채꽃 축제","126.832994","37.63173966","경기도","고양시 덕양구","4128112300","화정동","4128162200","화정2동","412814376365","경기도 고양시 덕양구 화신로260번길 26","2024-02-01","60.0","307","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000897","제18회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-02-01","70.0","293","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000898","제18회 사상강변축제","128.9764729","35.1688207","부산광역시","사상구","2653010400","괘법동","2653062000","괘법동","265302006002","부산광역시 사상구 낙동대로 1218","2024-02-01","50.0","326","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000899","제18회 전라병영성 축제","126.8154678","34.718656","전라남도","강진군","4681038024","병영면","4681038000","병영면","468103293046","전라남도 강진군 병영면 홍교로 593","2024-02-01","40.0","344","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000900","제18회 합천벚꽃마라톤대회","128.1507189","35.56233059","경상남도","합천군","4889025021","합천읍","4889025000","합천읍","488903348027","경상남도 합천군 합천읍 장수로 1-2","2024-02-01","3400.0","26","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000901","제18회삼양검은모래축제","126.586391","33.525989","제주특별자치도","제주시","5011011300","삼양일동","5011061000","삼양동","501104847968","제주특별자치도 제주시 선사로8길 13-4","2024-02-01","24.0","421","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000902","제19회 구리 유채꽃 축제","126.832994","37.63173966","경기도","고양시 덕양구","4128112300","화정동","4128162200","화정2동","412814376365","경기도 고양시 덕양구 화신로260번길 26","2024-02-01","60.0","307","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000903","제19회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-02-01","70.0","293","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000904","제19회 사상전통달집놀이","128.9764729","35.1688207","부산광역시","사상구","2653010400","괘법동","2653062000","괘법동","265302006002","부산광역시 사상구 낙동대로 1218","2024-02-01","510.0","98","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000905","제19회 산청한방약초축제","127.8713587","35.41953901","경상남도","산청군","4886034021","금서면","4886034000","금서면","488604835420","경상남도 산청군 금서면 친환경로2605번길 22","2024-02-01","510.0","98","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000906","제19회 전주국제영화제","127.143647","35.8208219","전라북도","전주시 완산구","4511111700","고사동","4511151000","중앙동","521114598335","전라북도 전주시 완산구 전주객사4길 74-12","2024-02-01","11150.0","16","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000907","제19회광안리어방축제","129.1185216","35.15377436","부산광역시","수영구","2650010400","광안동","2650077000","광안제2동","265003138005","부산광역시 수영구 광안해변로 219","2024-02-01","470.0","107","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000908","제1회 대청호 벚꽃축제","127.4978957","36.353279","대전광역시","동구","3011012900","신상동","3011072500","대청동","301104292600","대전광역시 동구 회남로58번길 19-36","2024-02-01","830.0","75","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000909","제20회 청양고추.구기자축제","126.804563","36.446571","충청남도","청양군","4479025021","청양읍","4479025000","청양읍","447904583017","충청남도 청양군 청양읍 고리섬들길 108-7","2024-02-01","80.0","282","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000910","제22회 과천축제","126.9895045","37.4279091","경기도","과천시","4129010700","중앙동","4129051000","중앙동","412903195051","경기도 과천시 통영로 5","2024-02-01","90.0","270","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000911","제22회 무안연꽃축제","126.530051","34.860212","전라남도","무안군","4684025331","일로읍","4684025300","일로읍","468403296012","전라남도 무안군 일로읍 백련로 333","2024-02-01","380.0","123","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000912","제22회 보령머드축제","126.5171553","36.3043328","충청남도","보령시","4418011000","신흑동","4418056500","대천5동","441803252011","충청남도 보령시 대해로 897-15","2024-02-01","2970.0","30","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000913","제23회 단양온달문화축제","128.4929221","37.06295564","충청북도","단양군","4380033022","영춘면","4380033000","영춘면","438003248041","충청북도 단양군 영춘면 온달로 23","2024-02-01","20.0","427","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000914","제23회 파주장단콩축제","126.7400657","37.8893177","경기도","파주시","4148025026","문산읍","4148025000","문산읍","414803206068","경기도 파주시 문산읍 임진각로 177","2024-02-01","400.0","120","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000915","제23회 황매산철쭉제","127.984829","35.480966","경상남도","합천군","4889044024","가회면","4889044000","가회면","488904844671","경상남도 합천군 가회면 황매산공원길 331","2024-02-01","210.0","172","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000916","제24회 봉화산 철쭉제","127.576659","35.52407924","전라북도","남원시","4519045027","아영면","4519045000","아영면","521903016018","전라북도 남원시 아영면 봉화산로 651","2024-02-01","29.0","405","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000917","제24회 부산국제영화제","129.1270863","35.17103803","부산광역시","해운대구","2635010500","우동","2635052000","우제2동","263502133002","부산광역시 해운대구 수영강변대로 120","2024-02-01","8910.0","18","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
